latravel,motorway,rural_other,rural_primary,urban_other,urban_primary
E06000002,0,0.0951431907088124,0.2968176141441802,0.12704843904990976,0.4809907560970977
E06000003,0,0.1585800005764588,0.5472091276258572,0.16892089004724234,0.12528998175044173
E06000004,0,0.33563702128872497,0.4308563639991083,0.12082444352390537,0.11268217118826135
E06000005,9.795300174057562e-4,0.20205074475006118,0.5307710166909388,0.14269305719951528,0.12350565134207896
E06000006,0,0.08216142293687932,0.09087289404152042,0.14529123851047943,0.6816744445111208
E06000007,0.05293503602758803,0.22583081108694616,0.26231034674032205,0.15555683613206597,0.3033669700130778
E06000008,0.028303145467156923,0.03206194516278884,0.13004963144770013,0.2311281226203374,0.5784571553020166
E06000009,0,0.07231610610895818,0.07896999444037402,0.5522217871977075,0.29649211225296035
E06000010,0,0.032968848562869475,0.0628015298364239,0.17724002922561832,0.7269895923750883
E06000011,0.008321995386180558,0.34342680156147337,0.3984632210342254,0.16360847590883862,0.08617950610928211
E06000012,0,0.16282382121926567,0.4252137757464869,0.18099818030038872,0.23096422273385872
E06000013,0,0.20812876409516365,0.3874962312470188,0.19107478867680022,0.21330021598101728
E06000014,0,0.26302493444481506,0.3775263550741561,0.19367441279375153,0.16577429768727736
E06000015,0,0.02451699705501801,0.2848880741397032,0.15966853075415793,0.530926398051121
E06000016,0,0.03166299806190945,0.18245509429586337,0.21099876532201586,0.5748831423202113
E06000017,0,0.3968501010554495,0.41766576679166434,0.13687211887121628,0.048612013281669864
E06000018,0,0.0042276244128240425,0.12738658710370845,0.17728133693977788,0.6911044515436896
E06000019,0.009606057187722434,0.37398973549777575,0.3572831185448481,0.10509540675510134,0.15402568201455233
E06000020,0.2081707651992164,0.15737797722501462,0.3511055184741467,0.17528931265854447,0.10805642644307764
E06000021,0.003069817916575426,0.01083239103157971,0.16256355714368873,0.22415919563862918,0.5993750382695269
E06000022,0,0.2190963195670179,0.39234465563971427,0.13845014676690565,0.2501088780263622
E06000023,0.11160725865114511,0.027499329498170764,0.17146080334532296,0.22993245401214923,0.45950015449321197
E06000024,0.03265009983193191,0.34416831053399394,0.153098139085773,0.26343362765106837,0.20664982289723277
E06000025,0.09370588032907656,0.4666996105973697,0.11611375646313088,0.21967596234949083,0.10380479026093196
E06000026,0,0.10546923959671266,0.06179361265528725,0.4448573273693235,0.3878798203786766
E06000027,0,0.1250646192906197,0.2752254860071818,0.27267229561362294,0.3270375990885756
E06000028,0,0,0.2701032016597244,0.18060383790041273,0.5492929604398628
E06000029,0,0.007513692002245684,0.43208167470061876,0.21028735429387832,0.35011727900325723
E06000030,0,0.2215229406909546,0.32172506332546635,0.291225227048615,0.16552676893496407
E06000031,0.021309491154433355,0.12181948521316033,0.48839597177379235,0.1566341547941736,0.21184089706444034
E06000032,0.10362154003192454,0.01815130064037013,0.017485549847616074,0.27669334366440657,0.5840482658156827
E06000033,0,0.28433713322487986,0.08845186223146592,0.21148920556687423,0.41572179897677997
E06000034,1.2390606583474699e-4,0.24740578149685905,0.42214276042074567,0.22246730224595912,0.10786024977060142
E06000035,0.006271312137357513,0.18854970876597488,0.3447970376714777,0.22603560574134515,0.23434633568384472
E06000036,0,0.24306224535199336,0.34711997170478853,0.24302320665118868,0.1667945762920295
E06000037,0,0.4465323596297545,0.26038819657498435,0.15579306751956706,0.13728637627569404
E06000038,0,0.01507533666831955,0.1681188214705744,0.2271127801768888,0.5896930616842173
E06000039,0.06666719273741795,0.020174611959184994,0.15693741143144144,0.3168059054060597,0.43941487846589594
E06000040,0.12646641528662816,0.21195144998982107,0.2412779335885872,0.16381903073082915,0.2564851704041344
E06000041,0,0.34223882245087167,0.2615226731521657,0.18219297683479246,0.2140455275621701
E06000042,0,0.2700988785105812,0.45968489230488885,0.13643538185982687,0.13378084732470316
E06000043,0.051631874732624795,0.11593887692551018,0.2721400911890283,0.18652984156090183,0.37375931559193487
E06000044,0.16461021662272218,0.14823946676411337,0.21586042911253203,0.1691900609310268,0.30209982656960566
E06000045,0.07557164675678112,0.004068586969845725,0.015839472623195114,0.12134642009818873,0.7831738735519893
E06000046,0,0.47795341857554896,0.2369899454773551,0.14057768665031942,0.1444789492967765
E06000047,0.030909152368956784,0.3771253260266056,0.2694066611607692,0.20560746118414422,0.11695139925952414
E06000049,0.023598186277825013,0.3319435656252294,0.376443780706124,0.1352326654245674,0.1327818019662541
E06000050,0.03640358034806173,0.29179493264734324,0.3669589193914344,0.14770837746355245,0.1571341901496082
E06000051,0.016139996880744318,0.38676322313062117,0.3790634542191046,0.13171477356751307,0.08631855220201692
E06000052,0,0.3509180597529915,0.3871366086418283,0.1389559153181076,0.12298941628707255
E06000054,0,0.3666730352758301,0.3283078916517394,0.15757691379338762,0.14744215927904286
E06000055,0,0.1779945438494659,0.49750531615497784,0.15095917184180394,0.17354096815375242
E06000056,0.01969133141890753,0.3497934457461219,0.3746120025095466,0.19380507303038544,0.06209814729503844
E06000057,0,0.33412010933445907,0.23066408077036346,0.13850595654078887,0.29670985335438865
E07000004,0,0.4018603870788308,0.2868374969464041,0.1701756100357449,0.14112650593902018
E07000005,0,0.35115672788595814,0.2772434785691065,0.21416581359188844,0.15743397995304692
E07000006,0.003484325844919614,0.26536289005785596,0.3339706116462129,0.23647506383825057,0.16070710861276105
E07000007,0.00307530048813984,0.297837146999766,0.3052527642941438,0.16102843649094992,0.2328063517270004
E07000008,0.019900621853089495,0.02821605932157804,0.11571664850912018,0.24764700369187634,0.588519666624336
E07000009,0,0.3117069151284125,0.46196128695140287,0.19966442664106632,0.026667371279118324
E07000010,0,0.32269555622032703,0.2873232136775108,0.24404360588373428,0.14593762421842782
E07000011,0.011251047215504044,0.3902208398896807,0.29276603251772215,0.2459332492882324,0.059828831088860786
E07000012,0.02614269793544752,0.2946863123339869,0.44539062747743724,0.19267471114740567,0.04110565110572267
E07000026,0,0.2715392417850876,0.5207668065121885,0.09548001683345499,0.11221393486926882
E07000027,0,0.24611913389101162,0.33801565132195227,0.3164349258985832,0.09943028888845291
E07000028,0.034643091898868696,0.3043836246586822,0.385961625584172,0.1601717163941042,0.11483994146417299
E07000029,0,0.21379527686108224,0.49753104356663874,0.12463568051383932,0.16403799905843977
E07000030,0.022767995363521577,0.48973995740163523,0.3565755978574667,0.07578130158920565,0.05513514778817084
E07000031,0,0.39072455959659164,0.40969961460560206,0.08131138900357661,0.11826443679422972
E07000032,0,0.36456332717332124,0.25913953910542226,0.249124343273728,0.1271727904475285
E07000033,0.028340245109681344,0.3389512443091104,0.30557817474202104,0.23271405468832085,0.09441628115086638
E07000034,0.0352761800680547,0.18217654508001346,0.15290911476187383,0.21084968698306003,0.4187884731069979
E07000035,0,0.5128291986610253,0.25340971163805137,0.13996665146375262,0.0937944382371708
E07000036,0.06387179879294685,0.12433218908347139,0.5628962343941812,0.1776296933172136,0.07127008441218693
E07000037,0,0.25273864174703026,0.4306712061226367,0.12126345592223758,0.19532669620809542
E07000038,0.013029793445046836,0.36085964322398006,0.3321115275828045,0.16925883518200352,0.12474020056616508
E07000039,0,0.3563279031137837,0.40939093705827834,0.15310307464478976,0.08117808518314815
E07000040,0.009446297573844352,0.4376903642605472,0.35309218361367306,0.12614766359236632,0.07362349095956894
E07000041,0.006337724610662718,0.09725488646030775,0.1608212975785909,0.41061559533252245,0.3249704960179163
E07000042,0.011568569486738909,0.37665293502226016,0.3831705077844116,0.15207023817769846,0.07653774952889082
E07000043,0,0.29480217560636907,0.39536752019052956,0.1700344127829296,0.13979589142017182
E07000044,0,0.3811388311541409,0.4262036954335102,0.08750338711716205,0.10515408629518687
E07000045,0.004892718128354581,0.27240676635158295,0.4976613127869141,0.12763299047539947,0.09740621225774883
E07000046,0,0.3443659484670409,0.5173052424423977,0.07890769532951436,0.05942111376104704
E07000047,0,0.48171768057181,0.35388950772288513,0.1184375324301774,0.04595527927512736
E07000048,0,0.2258341208707695,0.6154518552289058,0.06568218702760786,0.09303183687271684
E07000049,0,0.36637641185785635,0.25950796775770346,0.2541656819644987,0.11994993841994155
E07000050,0,0.42975724115952174,0.3281942737823264,0.169505049202649,0.07254343585550287
E07000051,0,0.3380691230890522,0.49952807134425886,0.10554731113270129,0.056855494433987755
E07000052,0,0.34869510740980647,0.4095730569818081,0.15753263866469377,0.08419919694369163
E07000053,0,0.1288374785447112,0.25929954544809963,0.16503641141190076,0.44682656459528836
E07000061,0,0.03265739371699493,0.2841865802413251,0.2502038310116061,0.4329521950300739
E07000062,0,0.08530257609111036,0.10522401270931207,0.33143739974102093,0.47803601145855656
E07000063,0,0.45315068959888544,0.25209688096837873,0.15352798207859783,0.14122444735413803
E07000064,0,0.3329807155161409,0.32481395692403947,0.13047901229132666,0.21172631526849292
E07000065,0,0.40670025052107445,0.281001515826356,0.1944120323473628,0.11788620130520681
E07000066,0,0.10597349452644657,0.3275907974917838,0.2612857691320386,0.30514993884973096
E07000067,0,0.4866250468621368,0.23628578044835566,0.2031003084744532,0.07398886421505434
E07000068,0.0033015890501601358,0.42074711347078864,0.24871541793886365,0.20950058422422957,0.11773529531595801
E07000069,0,0,1,0,0
E07000070,0,0.2468165778758746,0.3671907173895013,0.19034321610964536,0.1956494886249788
E07000071,0,0.3670153899751095,0.15449458324361595,0.2964997195361413,0.18199030724513324
E07000072,0.017398238954325494,0.41933775604181456,0.28252783565739387,0.20206047188472506,0.07867569746174104
E07000073,0,0.15985659392257145,0.38031154423502406,0.2908843950104935,0.16894746683191103
E07000074,0,0.6948524203264828,0.025831833253039085,0.27222604069383205,0.007089705726646143
E07000075,0,0.5309474988804588,0.017466439712349114,0.44259604173776335,0.008990019669428827
E07000076,0,0.4765542997247883,0.1894633476786926,0.28202321117954604,0.05195914141697303
E07000077,0.026945892578728613,0.6351816974082072,0.06935935750814738,0.2504650355470884,0.018048016957828417
E07000078,0,0.09198486980933686,0.08975371064460053,0.3422783065305621,0.47598311301550045
E07000079,0,0.3804979346755781,0.41985638744397824,0.12051327721288015,0.07913240066756354
E07000080,0.003962476260862175,0.48892973857876476,0.23090809804629592,0.206819050640843,0.06938063647323417
E07000081,0,0.02210789441627035,0.2701613975165521,0.2251275041568899,0.4826032039102877
E07000082,0.012890277781318288,0.48509100602536886,0.23411049349033214,0.14327031608935112,0.12463790661362963
E07000083,0.035413577338812535,0.3658129616489706,0.35921361410799685,0.16881358608410513,0.07074626082011494
E07000084,0.04805951988696263,0.4002920453125832,0.2349482955118445,0.19691112261007754,0.11978901667853209
E07000085,0,0.42023363527196417,0.3138558202259344,0.2280768023341238,0.037833742167977705
E07000086,0.18504200049401948,0.17364425869273223,0.07319158169212489,0.33556645829411097,0.2325557008270125
E07000087,0.2679919582432753,0.11781505749382697,0.2744481654281635,0.22551696191766507,0.11422785691706912
